state,county,kfr_black_female_n,kfr_black_female_mean,kfr_top20_black_female_n,kfr_top20_black_female_mean,married_black_female_n,married_black_female_mean,has_dad_black_female_n,has_dad_black_female_mean,teenbrth_black_female_n,teenbrth_black_female_mean,working_black_female_n,working_black_female_mean,proginc_black_female_n,proginc_black_female_mean,coll_black_female_n,coll_black_female_mean,wgflx_rk_black_female_n,wgflx_rk_black_female_mean,hours_wk_black_female_n,hours_wk_black_female_mean,kfr_top01_black_female_n,kfr_top01_black_female_mean,lpov_nbh_black_female_n,lpov_nbh_black_female_mean,two_par_black_female_n,two_par_black_female_mean,has_mom_black_female_n,has_mom_black_female_mean,staytract_black_female_n,staytract_black_female_mean,staycz_black_female_n,staycz_black_female_mean,stayhome_black_female_n,stayhome_black_female_mean,grad_black_female_n,grad_black_female_mean,comcoll_black_female_n,comcoll_black_female_mean,kfr_white_female_n,kfr_white_female_mean,kfr_top20_white_female_n,kfr_top20_white_female_mean,married_white_female_n,married_white_female_mean,has_dad_white_female_n,has_dad_white_female_mean,teenbrth_white_female_n,teenbrth_white_female_mean,working_white_female_n,working_white_female_mean,proginc_white_female_n,proginc_white_female_mean,coll_white_female_n,coll_white_female_mean,wgflx_rk_white_female_n,wgflx_rk_white_female_mean,hours_wk_white_female_n,hours_wk_white_female_mean,kfr_top01_white_female_n,kfr_top01_white_female_mean,lpov_nbh_white_female_n,lpov_nbh_white_female_mean,two_par_white_female_n,two_par_white_female_mean,has_mom_white_female_n,has_mom_white_female_mean,staytract_white_female_n,staytract_white_female_mean,staycz_white_female_n,staycz_white_female_mean,stayhome_white_female_n,stayhome_white_female_mean,grad_white_female_n,grad_white_female_mean,comcoll_white_female_n,comcoll_white_female_mean,kfr_black_male_n,kfr_black_male_mean,kfr_top20_black_male_n,kfr_top20_black_male_mean,married_black_male_n,married_black_male_mean,has_dad_black_male_n,has_dad_black_male_mean,working_black_male_n,working_black_male_mean,proginc_black_male_n,proginc_black_male_mean,coll_black_male_n,coll_black_male_mean,wgflx_rk_black_male_n,wgflx_rk_black_male_mean,hours_wk_black_male_n,hours_wk_black_male_mean,kfr_top01_black_male_n,kfr_top01_black_male_mean,lpov_nbh_black_male_n,lpov_nbh_black_male_mean,two_par_black_male_n,two_par_black_male_mean,has_mom_black_male_n,has_mom_black_male_mean,staytract_black_male_n,staytract_black_male_mean,staycz_black_male_n,staycz_black_male_mean,stayhome_black_male_n,stayhome_black_male_mean,grad_black_male_n,grad_black_male_mean,comcoll_black_male_n,comcoll_black_male_mean,kfr_white_male_n,kfr_white_male_mean,kfr_top20_white_male_n,kfr_top20_white_male_mean,married_white_male_n,married_white_male_mean,has_dad_white_male_n,has_dad_white_male_mean,working_white_male_n,working_white_male_mean,proginc_white_male_n,proginc_white_male_mean,coll_white_male_n,coll_white_male_mean,wgflx_rk_white_male_n,wgflx_rk_white_male_mean,hours_wk_white_male_n,hours_wk_white_male_mean,kfr_top01_white_male_n,kfr_top01_white_male_mean,lpov_nbh_white_male_n,lpov_nbh_white_male_mean,two_par_white_male_n,two_par_white_male_mean,has_mom_white_male_n,has_mom_white_male_mean,staytract_white_male_n,staytract_white_male_mean,staycz_white_male_n,staycz_white_male_mean,stayhome_white_male_n,stayhome_white_male_mean,grad_white_male_n,grad_white_male_mean,comcoll_white_male_n,comcoll_white_male_mean,kid_white_male_n,kid_white_female_n,kid_black_male_n,kid_black_female_n
1,41,151,.35018775,151,.053313404,151,.11431778,151,.40131941,151,.59632099,151,.80317539,,,,,,,,,151,.00092002499,150,.19100939,151,.2394156,151,.83510774,150,.32249668,150,.61752242,98,.184799,,,,,386,.52283061,386,.17520781,386,.59868366,386,.86861598,386,.23407947,386,.71067256,48,.00055503898,76,.28949487,38,.45550829,48,30.832912,386,.0027499241,382,.27796569,386,.78907728,386,.92034239,382,.33719361,382,.60565597,283,.075242519,48,.085604496,76,.34946144,127,.33300516,127,.023282742,127,.12953377,127,.4545368,127,.80599606,,,,,,,,,127,-.000194562,127,.089980111,127,.28449631,127,.83089292,127,.46079531,127,.69735116,75,.2944617,,,,,391,.51164412,391,.14514443,391,.53205651,391,.87090123,391,.83596754,25,.076357797,39,.14741275,24,.42743433,25,39.39481,391,-.00029239201,388,.25012374,391,.79036123,391,.92009372,388,.40419796,388,.70206928,284,.13698675,25,.003233568,39,.22656801,1218,1100,497,452
1,43,39,.34401742,39,.014866109,39,.16382107,39,.60609764,39,.34900388,39,.89001119,,,,,,,,,39,-.000300021,39,.29533279,39,.4183456,39,.81419057,39,.36247629,39,.66511983,32,.27351967,,,,,3195,.50825799,3195,.1723842,3195,.61766863,3195,.86472732,3195,.20984894,3195,.72574979,224,.043609332,385,.28725845,161,.39949906,224,22.83831,3195,.0049049379,3173,.2053175,3195,.80263001,3195,.93793917,3173,.28686011,3173,.73232549,2490,.089495368,225,.056665696,385,.48086175,47,.35171723,47,.038481798,47,.24790715,47,.75966358,47,.70658779,,,,,,,,,47,.003727119,47,.27071589,47,.61426854,47,.85928917,47,.29638556,47,.59224284,40,.20867026,,,,,3237,.47928423,3237,.1390093,3237,.54668695,3237,.8712182,3237,.77495331,224,.00057411101,359,.20745119,204,.4726235,224,37.959339,3237,.0047774808,3218,.19264072,3237,.79692709,3237,.92581975,3218,.34221724,3218,.73594791,2492,.14640029,224,.068680316,359,.32826987,9193,8533,81,86
1,45,704,.35282692,704,.046996072,704,.18530659,704,.54723942,704,.44433624,704,.81229073,51,.00022364801,91,.22034772,39,.32242224,51,26.989292,704,.00040431699,697,.20886606,704,.43485945,704,.88723701,697,.26923445,697,.58458894,520,.15004718,51,.070519038,91,.37362412,1836,.52296197,1836,.1883288,1836,.60763037,1836,.85942036,1836,.19682492,1836,.72704548,180,.030765727,290,.37030107,146,.46983686,180,28.247488,1836,.0068925289,1818,.31604901,1836,.79802293,1836,.93862802,1818,.20558128,1818,.60147458,1414,.094786949,181,.15260875,290,.48435241,620,.32509416,620,.045983475,620,.19003502,620,.60978317,620,.7402674,37,.0030226361,61,.22543189,25,.44847432,37,25.897537,620,-.000132984,610,.22872959,620,.47903466,620,.86925441,610,.27043176,610,.5050205,396,.18261828,38,.11944004,61,.26929238,1940,.50117308,1940,.1630744,1940,.53553206,1940,.87634045,1940,.82535869,160,.0025363171,269,.25208974,144,.48132852,160,36.802101,1940,.003438506,1928,.31240892,1940,.8035416,1940,.92737925,1928,.25719482,1928,.58815646,1522,.13259618,160,.10696851,269,.34557006,4359,4003,1759,1668
1,47,1547,.32872236,1547,.032681983,1547,.10447355,1547,.5230785,1547,.48724991,1547,.76851821,85,.034567636,145,.22300288,57,.34421355,85,22.572639,1547,.0032498401,1522,.19439831,1547,.23033266,1547,.70714408,1522,.21152891,1522,.57806188,1111,.1257811,86,.065718286,145,.34867117,763,.55542099,763,.24613118,763,.57349825,763,.87180305,763,.15170021,763,.74352837,54,.021702122,105,.54013836,41,.4608441,54,29.31819,763,.014664887,759,.33636016,763,.81228441,763,.94072914,759,.18428779,759,.42669976,597,.078410298,54,.17502382,105,.59961683,1414,.31405708,1414,.042260922,1414,.12330091,1414,.54220647,1414,.71719301,55,-.001084354,108,.058945674,41,.3830854,55,26.691257,1414,.000085309803,1380,.17881691,1414,.2479257,1414,.70574433,1380,.30250025,1380,.5560528,892,.19554785,55,.011942217,108,.16222915,828,.53790599,828,.2193554,828,.5207749,828,.90056455,828,.80046749,51,-.0024459229,91,.35147762,47,.5333336,51,43.482426,828,.0066494429,819,.33573577,828,.82490474,828,.92457354,819,.24590129,819,.45637709,642,.1286591,51,.085174292,91,.38815001,1691,1665,4784,4869
1,49,42,.40129459,42,.026697068,42,.3031629,42,.57446718,42,.52025783,42,.79948568,,,,,,,,,42,.0055070999,42,.15661794,42,.38845378,42,.8096993,42,.12376966,42,.41077232,28,.1751855,,,,,2229,.48458394,2229,.14589074,2229,.59147495,2229,.84682512,2229,.2305439,2229,.71800393,158,.021930695,271,.28044134,116,.3947846,158,24.401386,2229,.0039364919,2215,.16159627,2229,.79681158,2229,.94995689,2215,.30812645,2215,.72417146,1625,.10455454,158,.13959952,271,.47212169,40,.34989932,40,.064016178,40,.20197418,40,.74092335,40,.74065977,,,,,,,,,40,.027560011,40,.10026408,40,.44833544,40,.70622897,40,.35779855,40,.63655663,29,.23544592,,,,,2166,.47326973,2166,.12450577,2166,.55279493,2166,.843086,2166,.78473395,169,.021083638,298,.24152285,154,.43819499,169,37.238724,2166,.0027060229,2153,.16225536,2166,.78223914,2166,.93903559,2153,.37156627,2153,.72885215,1587,.14869784,169,.084559269,298,.32747719,7159,6711,154,168
1,51,702,.34333643,702,.046246734,702,.14221042,702,.53510225,702,.47882089,702,.80507374,31,.046740256,62,.14643121,25,.36695707,31,26.270029,702,.000225889,695,.30974552,702,.33532792,702,.7997303,695,.39201981,695,.76579934,494,.18351114,31,.11429864,62,.29682091,2577,.53706503,2577,.20960172,2577,.5975877,2577,.87234187,2577,.18984394,2577,.72504699,177,.002374626,320,.34504694,132,.39735323,177,24.337763,2577,.0049866019,2565,.44315958,2577,.81148517,2577,.93920177,2566,.25753292,2566,.65418917,2053,.10071324,178,.089138687,320,.42449927,603,.32362974,603,.045651324,603,.14689845,603,.55370551,603,.74812275,27,.0065740598,50,.12108544,,,27,19.985964,603,.000189538,598,.29459774,603,.29775771,603,.7447232,598,.35003227,598,.72201842,374,.25895685,27,.038531441,50,.182285,2670,.50541812,2670,.16882801,2670,.54519439,2670,.89062339,2670,.7928285,151,.004071502,293,.32442793,133,.49908847,151,38.464447,2670,.00172821,2658,.41365418,2670,.83575326,2670,.94524831,2658,.28489107,2658,.65092933,2110,.12373421,151,.092046715,293,.39013752,6497,6045,1879,1830
1,53,515,.30970052,515,.022639526,515,.1009955,515,.49264878,515,.49625894,515,.79567081,22,.027330277,41,.10306445,,,22,22.273647,515,.000180175,510,.12385871,515,.28940809,515,.79679757,510,.32728443,510,.62203228,345,.15933275,22,.0028073019,41,.23197876,986,.53463972,986,.2174679,986,.57626754,986,.8538655,986,.22820817,986,.71279192,75,.0038607251,133,.37633392,57,.45985281,75,25.03257,986,.0120607,977,.22534694,986,.80103976,986,.94746268,977,.30977768,977,.52761149,742,.10803521,76,.15306117,133,.5376457,486,.3269031,486,.040772285,486,.13200878,486,.52395481,486,.76016039,23,-.003660924,43,.15955815,,,23,22.528095,486,.000266463,475,.1439715,486,.28678831,486,.76351112,475,.37249795,475,.57519233,289,.19404769,23,.002122856,43,.19992784,1080,.51318944,1080,.16464312,1080,.52634645,1080,.85843402,1080,.82837284,72,-.0032635441,111,.23280065,64,.48686039,72,35.929855,1080,.00192018,1073,.20773366,1080,.79257727,1080,.93426949,1073,.35911557,1073,.58021617,786,.14536475,72,.055598326,111,.36157343,2749,2608,1626,1622
1,55,812,.34588602,812,.03651908,812,.13210388,812,.47560325,812,.45834142,812,.81786221,44,.019323785,76,.24086067,34,.35823596,44,24.372198,812,-.000023279999,804,.16303633,812,.31987768,812,.84438467,804,.29358572,804,.70429438,619,.17983887,44,.062664799,76,.2993131,3636,.50137991,3636,.18334199,3636,.58437347,3636,.84603506,3636,.22308935,3636,.70565671,270,.015346475,454,.3400453,206,.45003375,270,24.969366,3636,.0060561439,3615,.4154734,3636,.79677844,3636,.95075828,3615,.2699337,3615,.66696006,2885,.11181547,272,.13303579,454,.48768646,755,.31171203,755,.039519671,755,.16083275,755,.53714627,755,.68992472,47,.016569516,70,.17024773,32,.31363714,47,31.247561,755,.000155068,738,.15262771,755,.33516452,755,.79844838,738,.32933247,738,.66326463,470,.24894744,47,.030199064,70,.2249736,3679,.46857682,3679,.14390264,3679,.52215034,3679,.8631869,3679,.7479012,249,.005347942,417,.29242471,220,.47785291,249,35.398319,3679,.0033290051,3640,.40237078,3679,.79042852,3679,.92726111,3640,.3127453,3640,.67265147,2744,.13954838,250,.072526306,417,.35249093,9592,9013,2435,2426
1,57,99,.38281024,99,.10900829,99,.24917611,99,.55389452,99,.4611657,99,.75354022,,,,,,,,,99,-.0012046359,99,.20869461,99,.37040752,99,.82041889,99,.33939835,99,.56204748,73,.17137747,,,,,585,.53367072,585,.20855692,585,.67896527,585,.89596987,585,.25306657,585,.6727488,38,.00055125798,67,.3566705,32,.47362459,38,24.716663,585,.012508303,583,.25738177,585,.84732956,585,.95107019,583,.33113602,583,.62932485,462,.078755029,38,.11001194,67,.48578838,113,.3462308,113,.030806879,113,.23799722,113,.59811467,113,.81563318,,,,,,,,,113,.007464929,112,.16722894,113,.40388405,113,.80523425,112,.32649881,112,.60677093,70,.16448912,,,,,670,.49287248,670,.17039016,670,.52897656,670,.88144732,670,.77004838,59,.002201258,86,.20336187,47,.48700806,59,32.782196,670,.0032584469,659,.27811158,670,.80769026,670,.92684525,659,.39285603,659,.65550208,486,.14586586,59,.048046768,86,.33180112,1925,1769,319,314
1,59,60,.3844316,60,.048243936,60,.11848237,60,.54543483,60,.37402377,60,.80397767,,,,,,,,,60,-.002523392,60,.1092075,60,.36262181,60,.81305975,60,.27776861,60,.53474766,44,.037256785,,,,,1018,.51825458,1018,.1853804,1018,.62333184,1018,.88439375,1018,.16618922,1018,.71967804,76,.052241638,125,.40497705,59,.45578134,76,27.71364,1018,.0040083872,1014,.1864877,1018,.84321672,1018,.95884305,1014,.29505765,1014,.6379869,796,.09498547,76,.078011692,125,.53901613,46,.37433404,46,.080850609,46,.25763032,46,.76759279,46,.82690912,,,,,,,,,46,.00088702299,46,.26540759,46,.59609675,46,.83581495,46,.3666766,46,.56368548,28,.27334866,,,,,1077,.48803261,1077,.15579316,1077,.56031823,1077,.89423877,1077,.80663395,67,.0079380842,126,.18545832,60,.4915255,67,38.772945,1077,.002628213,1067,.17004423,1077,.84919959,1077,.9548462,1067,.36187091,1067,.70196307,806,.16627318,67,.067135349,126,.33218819,3270,3033,208,183
1,61,118,.33790681,118,.055295087,118,.19444464,118,.53876704,118,.38275108,118,.76033098,,,23,.32455108,,,,,118,.0021330849,118,.13694991,118,.42236724,118,.88706356,118,.34521604,118,.69048619,85,.14620057,,,23,.44852296,896,.49264577,896,.16900088,896,.60475194,896,.84799719,896,.23600319,896,.69959182,80,.002531728,133,.2925542,54,.4744108,80,22.436682,896,.00038357201,889,.15678389,896,.78615516,896,.93802887,889,.35149559,889,.70041549,641,.094830856,80,.09630277,133,.44688153,129,.29848009,129,.036782529,129,.21230876,129,.51087326,129,.74244404,,,,,,,,,129,.00164901,127,.20020485,129,.37782675,129,.86778373,127,.38137981,127,.65281332,83,.22190328,,,,,966,.48043904,966,.14437999,966,.53860873,966,.86526877,966,.77944469,84,.001314251,128,.23109248,78,.43453789,84,36.152061,966,.0029504569,959,.16293088,966,.78991294,966,.92457968,958,.39150035,958,.69542712,683,.12378248,84,.04895464,128,.36721489,2632,2397,453,411
1,63,421,.3179464,421,.026812684,421,.10886504,421,.53035402,421,.50567955,421,.75106132,23,.058313534,41,.23843935,21,.28736147,23,35.935452,421,-.000031397201,405,.19869129,421,.19005594,421,.65942353,405,.28809503,405,.42835024,255,.11904096,23,.063703485,41,.24252632,46,.56360859,46,.24143836,46,.56247914,46,.8707419,46,.070254408,46,.79233807,,,,,,,,,46,-.0043491069,46,.33762172,46,.82995534,46,.95940703,46,.1947027,46,.38072675,38,.089990273,,,,,410,.33993831,410,.044212006,410,.15498933,410,.55742276,410,.69780272,24,.001702236,39,.12564023,,,24,25.787685,410,.00034813001,397,.20739891,410,.26454422,410,.70739621,397,.323378,397,.41725919,238,.19920041,24,.043602999,39,.1838105,94,.48613602,94,.14445405,94,.41060901,94,.89118969,94,.77174938,,,,,,,,,94,.011178492,94,.26100552,94,.73773855,94,.84757733,94,.37378255,94,.46445432,71,.20875697,,,,,186,140,1357,1186
1,65,455,.33712599,455,.024302937,455,.13091719,455,.46321326,455,.50063604,455,.7812109,30,.069536522,52,.22464406,22,.35531816,30,26.246313,455,.0028370011,452,.19896698,455,.20058949,455,.73787326,452,.39810109,452,.73895526,303,.1531446,30,.13160425,52,.29594022,244,.54709512,244,.22208425,244,.63285327,244,.88261551,244,.18345878,244,.7316944,,,30,.33464703,,,,,244,.020419588,243,.40664956,244,.796188,244,.91275752,243,.30639482,243,.69147885,185,.12985644,,,30,.50982648,434,.3298609,434,.032278657,434,.13196266,434,.55371165,434,.71959257,,,37,.13263224,,,,,434,-.00010554,423,.23922865,434,.18467802,434,.62979329,424,.40569144,424,.71224821,254,.20357947,,,37,.18098013,217,.52427125,217,.18232876,217,.58046085,217,.86712587,217,.80579704,23,.012909865,36,.11447705,,,23,37.343712,217,-.00031790001,214,.42133671,217,.76635939,217,.90045631,214,.36633885,214,.65542167,163,.10864007,23,.0081591252,36,.34740373,829,752,1715,1680
1,67,330,.35794237,330,.040943436,330,.16910428,330,.55561912,330,.43238854,330,.79411656,27,.10347193,47,.22117637,24,.38470468,27,31.292946,330,-.00023971801,326,.15318967,330,.40772876,330,.85080051,326,.29490405,326,.64728594,255,.12142529,27,.076528788,47,.27213123,500,.52693701,500,.18346789,500,.60452062,500,.87088984,500,.16549616,500,.75839192,59,.00097802596,82,.23820299,45,.41061783,59,28.264273,500,.0059378929,497,.21310487,500,.82154304,500,.95149535,497,.29386103,497,.71564662,403,.098940529,59,.063322276,82,.45403481,314,.31380382,314,.043390848,314,.22465,314,.52331573,314,.7491048,20,.020864118,30,.18408421,,,20,27.278191,314,.000076039199,307,.1059159,314,.29380244,314,.76935762,307,.32829928,307,.67045045,204,.2361175,20,.1077373,30,.30582714,537,.50839967,537,.16423431,537,.55944669,537,.87482667,537,.7848534,61,-.0036690091,98,.25386664,56,.52536792,61,40.021538,537,.0000640742,535,.19204958,537,.78698123,537,.91279906,535,.30234629,535,.6381253,402,.11872973,61,.064958215,98,.37694332,1164,1044,785,785
1,69,1286,.3208997,1286,.029266465,1286,.13866429,1286,.53667545,1286,.47126272,1286,.7735272,157,.078060508,240,.18282391,112,.27248165,157,23.412954,1286,.001668788,1274,.15111771,1286,.37392271,1286,.83745211,1274,.24069156,1274,.67277229,909,.16950592,157,.076226346,240,.26961309,3051,.54006225,3051,.22553144,3051,.59812331,3051,.85151571,3051,.17129388,3051,.7123813,389,.025286367,614,.38725483,305,.43037471,389,27.183952,3051,.013449003,3037,.30725631,3051,.79610676,3051,.94442695,3037,.22084644,3037,.62182581,2359,.083204843,390,.15751566,614,.49907178,1259,.30857918,1259,.038129926,1259,.16699435,1259,.52363712,1259,.7034477,132,.010562859,217,.11136942,96,.33015165,132,25.360731,1259,.00060458999,1238,.15627037,1259,.36550695,1259,.84238791,1238,.30464011,1238,.64560747,787,.26275557,132,.040186495,217,.16722035,3272,.51741678,3272,.19043876,3272,.53994572,3272,.85990483,3272,.81185114,399,.0079554487,657,.31449437,357,.49679747,399,37.24559,3272,.0047318591,3258,.29157835,3272,.79658729,3272,.93678087,3258,.24760665,3258,.61549479,2540,.13287154,399,.090334542,657,.37287745,7607,7272,3625,3556
1,71,83,.34718728,83,.084261082,83,.18093255,83,.56120837,83,.2794826,83,.80081719,,,,,,,,,83,.001141334,82,.2475526,83,.45016629,83,.88829046,82,.35317901,82,.49764127,60,.21422423,,,,,1941,.49829575,1941,.15888654,1941,.60638571,1941,.87044787,1941,.2450493,1941,.73116159,151,.0096619492,273,.20593844,105,.34973109,151,25.176962,1941,.001700033,1929,.20643879,1941,.81364095,1941,.94307584,1929,.36375049,1929,.70879048,1485,.1187752,151,.064373106,273,.3310509,77,.36709848,77,.057356648,77,.33986217,77,.5422231,77,.77338862,,,,,,,,,77,.001154659,75,.26059186,77,.37540707,77,.82944757,75,.37585884,75,.62865472,47,.12101314,,,,,1923,.49051023,1923,.14787778,1923,.55707806,1923,.88227373,1923,.81618714,170,.01314688,268,.21367578,151,.47959858,170,33.835644,1923,.0053271311,1905,.22292992,1923,.82167792,1923,.9394933,1905,.38470957,1905,.68702787,1454,.14493087,170,.08856567,268,.28246504,5928,5623,314,282
1,73,13291,.35981044,13291,.044410132,13291,.12629715,13291,.48018205,13291,.41840091,13291,.80780661,737,.043898512,1248,.28731486,587,.39151961,737,27.231909,13291,.000418868,13205,.25967941,13291,.30033535,13291,.82013863,13205,.20281059,13205,.82509488,9950,.19409941,739,.10382419,1248,.36760339,16954,.58137804,16954,.293657,16954,.61870581,16954,.87167484,16954,.11966505,16954,.70845896,1174,.023067813,2102,.49420336,908,.49629349,1174,26.543362,16954,.020712677,16889,.59508431,16954,.82236528,16954,.95069826,16889,.17341959,16889,.69584095,13779,.10485639,1175,.19640242,2102,.58262569,12370,.32505342,12370,.046716187,12370,.1410733,12370,.50482482,12370,.70880246,614,.0092254207,1062,.15607162,437,.3804231,614,26.675928,12370,.001208433,12118,.23652509,12370,.31043375,12370,.8056137,12119,.2882275,12119,.77959555,8030,.26892284,616,.059657361,1062,.21079689,17432,.54716903,17432,.24473867,17432,.54010427,17432,.8765012,17432,.80453229,1107,.0070077241,1944,.40058494,1006,.54826427,1107,38.00185,17432,.013211928,17334,.58253747,17432,.81961048,17432,.94312304,17334,.21472596,17334,.70602393,13909,.14376454,1110,.15358713,1944,.47537532,40842,38630,39841,38489
1,75,57,.41101879,57,.098926529,57,.24608566,57,.64875025,57,.37592232,57,.7093358,,,,,,,,,57,.018301021,56,.26086521,57,.36484697,57,.71446085,56,.30393943,56,.44079816,31,.10759972,,,,,444,.52565187,444,.18595573,444,.62324309,444,.87298888,444,.21505333,444,.74225122,32,-.003201328,56,.30744976,25,.310716,32,25.115799,444,.0099099027,443,.19146718,444,.8113367,444,.9374001,443,.36030665,443,.56109577,312,.092448503,32,.12141195,56,.42748177,60,.35136163,60,.024944207,60,.21062718,60,.60468572,60,.76609516,,,,,,,,,60,.000470061,60,.21659361,60,.38347113,60,.78039789,60,.29783714,60,.51171345,33,.14793409,,,,,496,.52225488,496,.16769034,496,.62592143,496,.89445072,496,.84231454,30,.073768191,51,.20341685,27,.54747427,30,38.865189,496,.001742631,491,.16225319,496,.82235694,496,.92749357,491,.45523357,491,.64624482,370,.16968276,30,.0076339389,51,.22500297,1577,1509,272,295
1,77,458,.37739223,458,.052935157,458,.1613033,458,.52323645,458,.37029558,458,.84647316,22,.0075620869,44,.17384988,,,22,28.252634,458,.0042595258,457,.18852806,458,.38827801,458,.86529154,457,.20764302,457,.62612671,342,.13731126,23,.10055458,44,.19377945,3055,.53969336,3055,.22872642,3055,.6407339,3055,.85761148,3055,.15526429,3055,.69563395,205,.012650753,373,.45430648,161,.48560902,205,26.958437,3055,.010181907,3039,.3593922,3055,.80667627,3055,.9489668,3040,.23903699,3040,.65526825,2435,.093611203,206,.19426945,373,.53363723,422,.35355157,422,.05719563,422,.19230565,422,.53829026,422,.7582342,,,27,.18716279,,,,,422,.000033372798,414,.19205256,422,.37168047,422,.83419424,414,.29965273,414,.66753995,279,.28962526,,,27,.19616871,3258,.51331025,3258,.19364107,3258,.57345098,3258,.87422204,3258,.80149382,224,.001439351,363,.36189213,201,.54283017,224,37.131016,3258,.006173037,3235,.37246814,3258,.82122409,3258,.94702041,3236,.28637263,3236,.66008216,2556,.13443837,224,.12878263,363,.41253763,8710,8320,1285,1260
1,79,251,.35123914,251,.054386899,251,.13845348,251,.61409807,251,.36144987,251,.79081446,,,,,,,,,251,.000106379,248,.26455036,251,.47125044,251,.8572486,248,.31847173,248,.75702184,185,.11718317,,,,,1169,.50453758,1169,.17992696,1169,.59157246,1169,.87792563,1169,.22978753,1169,.70232654,80,.042174324,141,.30420497,52,.48408136,80,24.959421,1169,.0039344928,1166,.24230374,1169,.80390704,1169,.92597818,1166,.30596972,1166,.78113556,921,.1037213,80,.081083797,141,.4222458,240,.37905729,240,.069149286,240,.19052504,240,.56066775,240,.81486094,,,22,-.0114447,,,,,240,-.00042853301,232,.32782516,240,.41861442,240,.85851878,232,.37137634,232,.75342232,166,.23258224,,,22,.074864812,1261,.49497351,1261,.16131903,1261,.55221343,1261,.88695163,1261,.78293782,93,.0089533729,143,.24884722,78,.54297501,93,30.180447,1261,.003279882,1251,.28278637,1261,.8096956,1261,.92255044,1251,.39151356,1251,.76933557,964,.1368909,93,.078229517,143,.31369048,3362,3046,698,675
1,81,1184,.36370209,1184,.055534553,1184,.1506515,1184,.49262011,1184,.39229128,1184,.81987435,69,.020244606,133,.26830792,50,.36571753,69,23.936157,1184,.0031643631,1170,.21729714,1184,.29120991,1184,.79830891,1170,.25657094,1170,.65131998,856,.17852686,70,.081081003,133,.34312299,2860,.56342292,2860,.25886866,2860,.59452486,2860,.88106894,2860,.14532773,2860,.74320889,176,.023400325,338,.52109152,143,.50648439,176,26.592623,2860,.019701123,2847,.4248322,2860,.82639045,2860,.94530064,2848,.20699303,2848,.51209056,2323,.099416345,176,.26495469,338,.62974495,1141,.34354794,1141,.058322582,1141,.14841096,1141,.50502485,1141,.75949985,50,-.008558929,102,.22173698,39,.37045777,50,30.703541,1141,.002024598,1118,.19873187,1141,.26666608,1141,.76179773,1118,.33158875,1118,.63288212,755,.25643456,51,.072899483,102,.26864934,2973,.53728068,2973,.23078837,2973,.55540639,2973,.87389475,2973,.7960521,186,.01339242,342,.43216684,163,.50663632,186,35.222832,2973,.0087472219,2953,.42262644,2973,.81282687,2973,.938941,2953,.22719301,2953,.51853037,2351,.13017532,186,.18924257,342,.48758641,8857,8573,4047,4019
1,83,431,.34998864,431,.043179672,431,.14984941,431,.53466713,431,.41021901,431,.8404029,23,.0044903681,44,.15408543,,,23,28.568102,431,-.000078158002,431,.32438076,431,.40888256,431,.87374818,431,.29038081,431,.82803863,331,.15156695,23,.066030368,44,.17008395,2393,.52154195,2393,.20271537,2393,.60304731,2393,.87164259,2393,.19333483,2393,.71079201,156,.031860944,262,.3547456,117,.39396071,156,26.394224,2393,.0036949799,2380,.37372357,2393,.82152569,2393,.94991946,2380,.27019572,2380,.73809636,1910,.10352298,157,.10177398,262,.45880339,401,.32460007,401,.039453022,401,.18182071,401,.52725995,401,.75490046,21,.003456888,29,.12440201,,,21,27.243372,401,-.00024428399,392,.28672954,401,.32614863,401,.79853976,392,.40752089,392,.79376012,269,.24870574,21,.000879817,29,.16699928,2555,.49368104,2555,.16045053,2555,.55558914,2555,.87982088,2555,.78061938,166,.01276641,303,.24290553,153,.47719607,166,38.871822,2555,.002721136,2540,.37633246,2555,.81997502,2555,.94017315,2540,.29619139,2540,.75745338,2006,.1451982,166,.046508018,303,.33709231,6740,6370,1133,1029
